movieId,title_cast,director,runtime,budget,plot_keywords
79521,Sang Hyun Lee|Tae Yeon Kim|Hyun Joo Choi|Kwon Taek Han|Hyeok-poong Kwon|Myung Keum Jung|Min Soo Shin|Young Sun Cho|Mi Kyung Ahn|Kum Ja Yeom|Boo Ho Choi|Hye Won Goh|Chui Jin Kwak|Jin-ho Lee|Jae Sup Jun,Sun-Woo Jang,112.0,,female full frontal nudity|female full rear nudity|female pubic hair|shaved labia
6540,Lázaro Ramos|Marcelia Cartaxo|Flavio Bauraqui|Fellipe Marques|Renata Sorrah|Emiliano Queiroz|Giovana Barbosa|Ricardo Blat|Guilherme Piva|Marcelo Valle|Floriano Peixoto|Gero Camilo|Gláucio Gomes|Orã Figueiredo|Karine Teles,Karim Aïnouz,105.0,,reference to gary cooper|reference to scheherazade|lgbt in brazil|transvestite
72653,,,115.0,,national film registry|villager|reverse footage|pig
112297,Peter Magnusson|Hanna Alström|Sandra Huldt|Julia Ragnarsson|Adam Nordlund|Andreas Utterhall|Oskar Thunberg|Veronica Dahlström|Anne Bergstedt|Matti Boustedt|Alexandra Buskas|Yngve Dahlberg|David Eklund|Richard Forsgren|Johan Hallström,Martin Persson,94.0,,mockumentary|sequel
7923,,,,,
67784,Elizabeth Ashley|Jayce Bartok|Bruce Dern|Miriam Shor|Aaron Stanford|Kristen Stewart|Talia Balsam|Tom Cavanagh|Melissa Leo|Jesse L. Martin|Avery Rak|Andrew George Jr.|Dan McCabe|Conor Romero|Jeffrey Spiegel,Jayce Bartok,86.0,,fuzzy dice|underage sex|therapy|scooter
7879,Margaret Cho,Margaret Cho,95.0,,stand up special|f rated|tv special|title directed by female
43333,Sarala Kariyawasam|Buddhi Wickrama|Rinsly Weerarathne|Iranganie Serasinghe|Hermantha Gamage|Ronica Sajnani|Manorama|Rishma Malik|Meera Biswas|Vidula Javalgekar|Seema Biswas|Lisa Ray|Sanoja Bibile|Dolly Ahluwalia|John Abraham,Anurag Kashyap,117.0,,third part|elderly woman|page torn from a book|reference to krishna the hindu deity
30942,,,,,
5186,,,,,
105746,Patrick Moote|Wendy Suzann Miller|Axel Braun|Jonah Falcon|Allie Haze|Keith Hodge|Kevin Hodge|Robert Lawrence|Carol Queen|Dan Savage|Annie Sprinkle|James Tracy|Cristian YoungMiller,Patrick Moote,84.0,,porn star|penis enlargement|penis size|interview
82320,Serdar Orçin|Zeynep Tokus|Engin Günaydin|Demir Karahan|Feridun Koç|Emrah Elçiboga|Serdar Akar|Sehsuvar Aktas|Necmi Aykar|Erol Babaoglu|Apo Demirkubuz|Türkan Ince|Nazan Kesal,Zeki Demirkubuz,119.0,,loneliness|atheism
97252,,,,,
6015,You Ge|Rosamund Kwan|Donald Sutherland|Da Ying|Paul Mazursky|Ping He|Biao Fu|Chengru Li|Christopher Barden|Hanyu Zhang|Paul Duke|Xiaogeng Li|Yiwei Liu|Xiao-Li Xu|Ye Hong,Xiaogang Feng,107.0,"$3,300,000",funeral|assistant|coma|chinese
103827,Khurshed Golibekov|Dinara Drukarova|Maruf Pulodzoda|Djonibek Mourodov|Shakhnosa Khodjaeva|Davron Alimatov|Olga Kovalyova|Fatkhullo Abdulloev|Natalia Fedotova|Khairi Burieva|Munisa Ganieva|Malika Baratova|Rufat Negmatov|Yelena Loginova|Mukhamadjon Negmatov,Jamshed Usmonov,92.0,,male nudity|male frontal nudity|male pubic hair|doctor
119139,Tricia Helfer|Gil Bellows|Brian Van Holt|Andrea Roth|Brandon P Bell|Jacqueline Byers|Tiffany Lonsdale|P.J. Boudousqué|Brad Carter|Ryan Robbins|Wendy Crewson|Lauren Lee Smith|Al Sapienza|Ellie O'Brien|John Ralston|Amanda Thomson|Jessica Sipos|Aliyah O'Brien|Rachael Crawford|Mark Camacho|Michelle Mylett|Hannah Saunders|Sebastian Pigott|Taylor St. Pierre|Sandi Ross|Cynthia Preston|Jason Cavalier|Moe Jeudy-Lamour|Martin Thibaudeau|Isaiah Gero-Marsman|Sylvia Stewart|Eric Davis|Yvanna-Rose Leblanc|Michael Nangreaves|Vanessa Grimaldi|Hilary Hilaire|Olivia Winston|Victor Zhao|Adam Bernett|Ryan Ali|Damien Marques,Philip Levens,231.0,,infidelity|outer space|mission|murder
79927,Jakob Cedergren|Lene Maria Christensen|Kim Bodnia|Lars Brygmann|Anders Hove|Jens Jørn Spottag|Henrik Lykkegaard|Bodil Jørgensen|Peter Hesse Overgaard|Niels Skousen|Lars Lunøe|Sune Q. Geertsen|Mathilde Maack|Ahn Le|Taina Anneli R. Berg,Henrik Ruben Genz,99.0,,estranged husband|hardware store|slapped in the face|clothesline
84792,Boguslaw Linda|Iwona Petry|Piotr Machalica|Pawel Burczyk|Stanislaw Jaskulka|Joanna Benda|Grzegorz Emanuel|Grzegorz Lukawski|Artur Krajewski|Piotr Zelt|Sebastian Konrad|Tomasz Piernasz-Strus|Witold Zaboklicki|Pawel Delag|Jolanta Grusznic,Andrzej Zulawski,110.0,,female full frontal nudity|graphic violence|kissing|death of brother
110557,Arnold Reyes|Menggie Cobarrubias|Dido de la Paz|Leon Miguel|Ella Guevara|Marife Necesito|Patricia Gayod|Bernadette Diao|Yam Wilson|Angie Ferro|Angeli Bayani|Archi Adamos|Lynn Sherman|Rommel Luna|Marcial Umoso,Ron Morales,,,deception|policeman|tied feet|kidnapping
49412,,,,,
66686,,,,,
87055,Sylvie Testud|Aurore Clément|Jean-Pierre Marielle|Natacha Régnier|Lucas Belvaux|Dominique Reymond|Elsa Zylberstein|Gilles Privat|Anne Coesens|Christian Hecq|Lætitia Reva|Olivier Ythier|Georges Siatidis|Valérie Bauchau|Catherine Aymerie,Chantal Akerman,,,title directed by female|caucasian
373,Nicolas Cage|Craig Reay|Vance Johnson|Robert Apel|Bobby Joe McFadden|J.T. Walsh|Lara Flynn Boyle|Dale Gibson|Ted Parks|Babs Bram|Robert Guajardo|Sarah Sullivan|Timothy Carhart|Dan Shor|Dennis Hopper,John Dahl,98.0,"$8,000,000",neo noir|hitman|texan|mistaken identity
4982,,,,,
96200,Andrew Tiernan|Jouko Ahola|Samuel Vauramo|Mikko Leppilampi|Andreas Wilson|Antti Reini|Magdalena Górska|Mark Wingett|Andrius Paulavicius|Geoffrey T. Bersey|Tomas Ereminas|Teemu Eriksson,Marko Mäkilaakso,86.0,"EUR1,000,000",soldier|german soldier|undead|bunker
505,Elijah Wood|Jason Alexander|Julia Louis-Dreyfus|Marc Shaiman|Jussie Smollett|Taylor Fry|Alana Austin|Peg Shirley|Chuck Cooper|Alan Zweibel|Donavon Dietz|Teddy Bergman|Michael Cipriani|Joran Corneal|Joshua Kaplan,Alan Zweibel,87.0,"$40,000,000",voice over narration|video games in office|child protagonist|divorce
106620,,,,,
2001,,,,,
4880,Kevin Kline|Kristin Scott Thomas|Hayden Christensen|Jena Malone|Mary Steenburgen|Mike Weinberg|Scotty Leavenworth|Ian Somerhalder|Jamey Sheridan|Scott Bakula|Sandra Nelson|Sam Robards|John Pankow|Kim Delgado|Barry Primus,Mark Andrus,125.0,"$27,000,000",house|cancer|construction|house construction
81679,Lucky McKee|Nectar Rose|Kristen Bell|Ben Boyer|Mike McKee|Jesse Hlubik|Chris Sivertson|Ernie Banks|Adam Gierasch|Eddie Steeples|Thomas Beaumont|Vanessa Menendez|Lotus Harmony|Pancho Alvarez|Stephen Michael Copeland,Lucky McKee,92.0,"$250,000",shot on video|murder|desperation|apartment
83132,Saoirse Ronan|Tom Holland|Mark Strong|Moises Arias|Amy Poehler|Olivia Colman|Will Arnett|Bridgit Mendler|Geraldine McEwan|Carol Burnett|David Henrie|Peter Jason|Frank Marshall|Phyllida Law|Luke Allen-Gale,Mary Norton,94.0,"$23,000,000",the borrowers|studio ghibli|five word title|directorial debut
90706,,,,,
58994,,,85.0,,brazilian politics|latin american politics|politician|frog farm
41,Christopher Bowen|Edward Jewesbury|Ian McKellen|Bill Paterson|Annette Bening|Matthew Groom|John Wood|Nigel Hawthorne|Maggie Smith|Kate Steavenson-Payne|Robert Downey Jr.|Tres Hanley|Tim McInnerny|Stacey Kent|Jim Carter,Ian McKellen,110.0,"GBP6,000,000",fascist|dog|tank|battle
24,Mary Steenburgen|Sean Patrick Flanery|Lance Henriksen|Jeff Goldblum|Brandon Smith|Bradford Tatum|Susan Tyrrell|Missy Crider|Ray Wise|Esteban Powell|Reed Frerichs|Chad Cox|Joe Marchman|Philip Maurice Hayes|Danette McMahon,Victor Salva,111.0,"$9,500,000",albino|electricity|loneliness|bully
34214,,,,,
108046,,,,,
105246,Romain Duris|Audrey Tautou|Gad Elmaleh|Omar Sy|Aïssa Maïga|Charlotte Le Bon|Sacha Bourdo|Vincent Rottiers|Philippe Torreton|Laurent Lafitte|Alain Chabat|Zinedine Soualem|Natacha Régnier|Marina Rozenman|Mathieu Paulus,Michel Gondry,131.0,"EUR19,000,000",reference to jean paul sartre|water lily|philosophy|absurdism
90935,Talgat Assetov|Roksana Abouova|Ye. Abdigaliyev|V. Badilbayev|T. Bayeva|Omirbek Boranbayev|G. Gilyarov|M. Kaysenova|A. Kekilbayeva|A. Khambazayev|P. Kudrin|S. Kudrin|N. Makarenko|A. Makin|Vitaliy Markishev,Darezhan Omirbayev,80.0,,world harmony|suicide|strip club|scientist
91414,James McAvoy|Hugh Laurie|Bill Nighy|Jim Broadbent|Imelda Staunton|Ashley Jensen|Marc Wootton|Laura Linney|Eva Longoria|Ramona Marquez|Michael Palin|Sanjeev Bhaskar|Robbie Coltrane|Joan Cusack|Rhys Darby,Barry Cook,97.0,"$100,000,000",christmas|elf|christmas eve|resentment
112811,Ha-kyun Shin|Soo Go|Seung-su Ryu|Chang-Seok Ko|Lee Jehoon|Jin-woong Cho|In-gi Jeong|Seung-ryong Ryu|Ok-bin Kim|Yeong-seo Park|Seo Joon-Yeol|Seung-min Woo|Min Choi|Jo Min-ho|Rok-kyeong Kim,Sang-yeon Park,133.0,,ceasefire|chinese|army|air force
2434,Alfre Woodard|Al Freeman Jr.|Mary Alice|Esther Rolle|Loretta Devine|Wesley Snipes|Mpho Koaho|Kulani Hassen|Anne-Marie Johnson|Justin Lord|Richard Yearwood|Sandra Caldwell|Colleen Williams|Richard Blackburn|Philip Akin,Maya Angelou,112.0,,f rated|watching tv|triple f rated|reference to popeyes restaurant
27616,Gary Oldman|Peter Dinklage|Kate Beckinsale|Matthew McConaughey|Patricia Arquette|Debbie Lee Carrington|Ed Gale|David Alan Grier|Marcia DeRousse|Kacie Borrowman|Michael J. Anderson|Cherub Freed|Alexa Nikolas|Brittney Guzman|Santiago Segura,Matthew Bright,,,fraternal twins|dwarf|artist|reference to god
5036,,,,,
71533,Donald Faison|Mike Epps|Wood Harris|Omari Hardwick|Emilio Rivera|Darius McCrary|Cisco Reyes|Yasmin Deliz|Lobo Sebastian|Malik Barnhardt|Yasiin Bey|Debbie Allen|Lauren London|Jo D. Jonz|Shawn Michael Howard,Blair Cobbs,,"$3,000,000",package|cocaine|tongue cut out|hood
86982,,,,,
64969,Jim Carrey|Zooey Deschanel|Bradley Cooper|John Michael Higgins|Rhys Darby|Danny Masterson|Fionnula Flanagan|Terence Stamp|Sasha Alexander|Molly Sims|Brent Briscoe|Rocky Carroll|John Cothran|Spencer Garrett|Sean O'Bryan,Nicholas Stoller,104.0,"$70,000,000",dvd|the beatles song|music gig|character appears on tv
112909,Kangana Ranaut|Hrithik Roshan|Steven Michael Quezada|Bárbara Mori|Kabir Bedi|Luce Rains|Anand Tiwari|Nicholas Brown|Yuri Suri|Ivan Brutsche|Clark Sanchez|Camme Tyla|Cynthia Lee|Madhuri Bhatia|Dave Colon,Anurag Basu,123.0,"INR600,000,000",desert|casino|love|tragic event
27888,Neve Campbell|Frederick Weller|Ashley Shelton|James Toback|Alex Feldman|Brandon Sommers|Oliver 'Power' Grant|Mike Tyson|James Parris|Cara Hamill|Christina Rotholz|Bridget Lee Hall|Thomas Patti|Lori Singer|Jean-Pierre Vertus,James Toback,81.0,,female masturbation|topless female nudity|female nudity|nudity
6289,Bill Paxton|John Broadwater|Lori Johnston|Charles Pellegrino|Don Lynch|Ken Marschall|James Cameron|Mike Cameron|Jeffrey N. Ledda|Corey Jaskolski|Jason Paul|Eric Schmitz|Genya Chernaiev|Victor Nischeta|Anatoly M. Sagalevitch,Bill Paxton,92.0,"$13,000,000",titanic|shipwreck|expedition|imax
41880,,,,,
3411,Anjela Lauren Smith|Wil Johnson|Caroline Chikezie|Jocelyn Jee Esien|Don Warrington|Tameka Empson|Diane Bailey|Vas Blackwood|Andrea Francis|Anton Rice|Saffron Lashley|Corinne Skinner-Carter|Suzette Llewellyn|Buckley Ranks|Bushman,Julian Henriques,,"GBP2,000,000",single mother|singer|reggae|title appears in song
887,Polly Walker|Vincent Perez|Franco Nero|Frances McDormand|Ruth McCabe|Marisa Paredes|Francisco Rabal|Penélope Cruz|Ariadna Gil|Rossy de Palma|Britta Smith|Anita Reeves|Veronica Duffy|Leyre Berrocal|Jorge de Juan,Nick Hamm,96.0,,bullfight|spain|marriage|fascism
86463,,,,,
515,John Haycraft|Christopher Reeve|Anthony Hopkins|Emma Thompson|Caroline Hunt|James Fox|Peter Vaughan|Paula Jacobs|Ben Chaplin|Steve Dibben|Abigail Hopkins|Patrick Godfrey|Peter Cellier|Peter Halliday|Hugh Grant,Kazuo Ishiguro,134.0,"$15,000,000",butler|housekeeper|manor|estate
1851,Sean Tataryn|Christopher Bradley|Geoff Moody|Héctor Mercado|Stephen J. McCarthy|Erin Krystle|Craig Olsen|Mink Stole|Nicholas Worth|William Butler|Worthie Meacham|Arlene Golonka|Dennis Larkin|Sophie Poster|Daniel Escobar,Rondo Mieczkowski,85.0,"$67,000",skinny dipping|cult film|gay protagonist|bare chested male
122216,,,,,
26497,,,,,
108713,Jim Earl|Frank Senger|Todd Barry|Chuck Sklar|Deanna Storey|Joseph Dolphin|Martha Greenhouse|Rick Shapiro|Louis C.K.|Steve Carell|Amy Poehler|J.B. Smoove|Jon Rubin|Alix Bailey|Greg Hahn,Louis C.K.,87.0,,
106068,,David Naglieri,55.0,"CAD200,000",pope pius xii|nazi|jewish|church
110297,Ricky Gervais|Ty Burrell|Tina Fey|Steve Whitmire|Eric Jacobson|Dave Goelz|Bill Barretta|David Rudman|Matt Vogel|Peter Linz|Tony Bennett|Hugh Bonneville|William Brand|Andrés Cantor|Jemaine Clement,Kermit the Frog,107.0,"$50,000,000",prison break|puppet|gulag|europe
7699,Yuliet Ortega|Fabiola Quiroz|Jorge Quiroz|Victor Ortega|Michele Ortega|Salma Hayek|Benny Ibarra|Francesco Clemente|Daniel Giménez Cacho|Oneida Ramírez,Carlos Marcovich,91.0,,prostitute|model|cuba|filmmaking
109713,Patrik Hont|Carolina Neurath|Stephanie Douglas Anderberg|Karl Lindqvist|Andreas Rylander|Karl Windén|Pale Olofsson|Sabinje von Gaffke|Anders Menzinsky|Jessica Wahlström|Roger Ljungholm|Staffan Rydbeck|Christer Holmgren|Yohanna Idha|Eric Krogh,Michael Banno,110.0,"$6,000",jedi|yavin the planet|padawan|stormtrooper
92169,Jon Ronson|Anthony Frewin|Jan Harlan|Christiane Kubrick|Manuel Harlan|Anya Kubrick|Julian Senior|Vincent Tilsley|Rick Senat|Deborah Davis|Judy Tobey|Van Boudreaux|Leon Vitali|Bernd Eichhorn|Vinny Fiorentino,Jon Ronson,,,audition|photograph|widow|genius
90424,,,,,
98643,,,,,
125960,,Lars von Trier,,,
62953,Bill Paxton|Julia Ormond|Philippe Volter|Sandrine Bonnaire|Jean-Michel Vovk|Antoine Van Lierde|Ariane Schluter|Angelo Bison|Filip Peeters|Victor Reinier|Jappe Claes|Elie Lison|Quentin Milo|Hugues Hausman|Jacqueline Nicolas,Todd Komarnicki,88.0,"EUR14,000,000",pilot|reconnaissance|belgium|resistance movement
5296,Lillian Adams|Herbert W. Ankrom|Bryan Anthony|Christina Applegate|Linda Asuma|Jason Bateman|Vahe Bejan|Joe Bellan|Selma Blair|Chelsea Bond|Alexander Chance|Judith Chapman|Charlie Dell|Richard Denni|Cameron Diaz,Nancy M. Pimental,84.0,"$43,000,000",glory hole|roommate|female removes her dress|black panties
3258,Meryl Streep|Bruce Willis|Goldie Hawn|Isabella Rossellini|Ian Ogilvy|Adam Storke|Nancy Fish|Alaina Reed-Hall|Michelle Johnson|Mary Ellen Trainor|William Frankfather|John Ingle|Clement von Franckenstein|Petrea Burchard|Jim Jansen,Martin Donovan,104.0,"$55,000,000",egocentric woman|frenemy|betrayal|eternal life
102174,Tahar Rahim|Antonio Banderas|Mark Strong|Freida Pinto|Riz Ahmed|Liya Kebede|Corey Johnson|Akin Gazi|Eriq Ebouaney|Lotfi Dziri|Jan Uddin|Hichem Rostom|Taoufik Ayeb|Mostafa Gaafar|Driss Roukhe,Menno Meyjes,130.0,"EUR40,000,000",oil|arab|tribe|peace treaty
87334,Ethan Adagio|Silva Arzunyan|Stephanie De La Garza|Leo Diaz|Timothy Docherty|Amy Hattemer|Cinammon Hunter|Mena Mulat|Victor Naranjo|Jesse Ramon|Manuel Ramírez|Lisa Reyes|Fernando Santillana|Suzana Sburlan|Rosemary To,Ethan Adagio,90.0,,high school|reality|teen angst
58774,,,,,
2639,,,,,
53000,Robert Carlyle|Rose Byrne|Jeremy Renner|Harold Perrineau|Catherine McCormack|Idris Elba|Imogen Poots|Mackintosh Muggleton|Amanda Walker|Shahid Ahmed|Garfield Morgan|Emily Beecham|Jordan El-Balawi|Meghan Popiel|Stewart Alexander,Rowan Joffe,100.0,"$15,000,000",infection|zombie film|zombie outbreak|zombie apocalypse
27479,Lena Headey|David La Haye|Jason Flemyng|Christopher Fairbank|Anthony O'Donnell|Jeff Nuttall|Ralph Riach|Stevan Rimkus|Hayley Carmichael|Ian McNeice|Jon Finch|Elizabeth Marmur|Scarlett Sherrington|Rocky Taylor|Craig Russell,Alberto Sciamma,115.0,,revenge|black death|medieval times|chastity belt
54349,Yûka|Karina|Kippei Shîna|Tetta Sugimoto|Shun Oguri|Marika Matsumoto|Mantarô Koichi|Atsushi Haruta|Miki Sanjô|Mao Sasaki|Hiroto Itô|Takako Fuji|Yasutoki Furuya|Tomoko Mochizuki|Hiroshi Okazaki,Takashi Shimizu,96.0,,men's room|straitjacket|psychotronic film|supernatural
715,Juliette Binoche|Olivier Martinez|Pierre Arditi|François Cluzet|Jean Yanne|Claudio Amendola|Isabelle Carré|Carlo Cecchi|Christiane Cohendy|Jacques Sereys|Nathalie Krebs|Laura Marinoni|Elisabeth Margoni|Yolande Moreau|Christophe Odent,Jean Giono,135.0,,period drama|austrian|police|provence
51486,Kim Rossi Stuart|Anna Mouglalis|Pierfrancesco Favino|Claudio Santamaria|Stefano Accorsi|Riccardo Scamarcio|Jasmine Trinca|Toni Bertorelli|Gigi Angelillo|Antonello Fassari|Elio Germano|Franco Interlenghi|Donato Placido|Massimo Popolizio|Gianmarco Tognazzi,Giancarlo De Cataldo,152.0,,italy|1970s|years of lead|man wears eyeglasses
117310,Aditya Roy Kapoor|Shraddha Kapoor|Shaad Randhawa|Salil Acharya|Parthaa Akerkar|Chitrak Bandyopadhyay|Bugs Bhargava|Ashish Bhatt|Gagan Gupta|Shubhangi Latkar|Soumyajit Majumdar|Nickk|Milind Pathak|Milind Phatak|Shekhar Shukla,Shagufta Rafique,132.0,"INR120,000,000",
116062,,,,,
26266,,,,,
996,Bruce Willis|Bruce Dern|William Sanderson|Christopher Walken|David Patrick Kelly|Karina Lombard|Ned Eisenberg|Alexandra Powers|Michael Imperioli|Ken Jenkins|R.D. Call|Ted Markland|Leslie Mann|Patrick Kilpatrick|Luis Contreras,Ryûzô Kikushima,101.0,"$67,000,000",spaghetti western|mob violence|neo noir|gang warfare
110491,Roma Downey|Eric McCormack|Shawn Thompson|Janet Bailey|Kevin Hicks|Barbara Gordon|Sarah Rosen Fruitman|Hector Elizondo|James Mainprize|Catherine Fitch|Wendy MacDonald|R.D. Reid|Valerie Boyle|Sharon Heldt|Kelly Kuz,Ted Kotcheff,91.0,,boss|businessman|single mother|character says honey i'm home
7304,,,,,
83579,Leonardo Sbaraglia|Martín Slipak|Bárbara Goenaga|Luis Machín|Ana Celentano|Arturo Goetz|Agustín Vázquez|Federico Luppi|Felipe Villanueva|Rocío Muñoz|Antonia Bengoechea|Daniel Valenzuela|Manuel Longueiras|Claudia Cantero|Marcelo D'Andrea,Ana Cohan,,,research|cell|trial|complaint
6938,Shawn Barron|Fred Basse|Layne Beachley|Ken Bradshaw|Carlos Burle|Taj Burrow|Nick Carroll|Jeff Clark|Ken Collins|Sean Collins|Alistair Craft|Vetea David|Craig H. Davidson|Shane Dorian|Mark Foo,Ken Bradshaw,,,wave|travel|surfer|technology
25915,,,,,
27297,Tilda Swinton|Tom McCamus|Sean McCann|Gabriel Gascon|Rick Miller|Griffith Brewer|Daniel Brooks|Steve Adams|Russell Yuen|Mariah Inger|Laurent Imbault|Lisa Bronwyn Moore|Eric Hoziel|Simon Lee|Clément Cormier,John Mighton,93.0,,multiverse|dream world|surrealism|police
50794,Ryan Reynolds|Ray Liotta|Joseph Ruskin|Alex Rocco|Wayne Newton|Jeremy Piven|Ben Affleck|Peter Berg|Martin Henderson|Common|Christopher Michael Holley|Andy Garcia|Mike Falkow|Joe Drago|Jeff Habberstad,Joe Carnahan,109.0,"$17,000,000",fbi|mafia|casino|mob hit
92453,Vincent Cassel|Déborah François|Joséphine Japy|Sergi López|Catherine Mouchet|Jordi Dauder|Geraldine Chaplin|Roxane Duran|Frédéric Noaille|Javivi|Martine Vandeville|Pierre-Félix Gravière|Serge Feuillard|Ernst Umhauer|Jean-Francois Vendroux,Dominik Moll,,"EUR11,000,000",gothic|female full frontal nudity|uncle niece incest|brother sister incest
115939,Esa Saario|Ulla Tapaninen|Henna Haverinen|Olli Parviainen|Aarre Karén|Veikko Honkanen|Vesa Vierikko|Eija Ahvo|Markku Riikonen|Rinna Paatso|Annamari Metsävainio|Antti Pääkkönen|Sami Aarva|Jarkko Tamminen|Seppo Pääkkönen,Mauri Kunnas,51.0,"FIM3,500,000",witch drum|christmas|santa claus|lapland finland
35,Emma Thompson|Jonathan Pryce|Steven Waddington|Samuel West|Rufus Sewell|Penelope Wilton|Janet McTeer|Peter Blythe|Jeremy Northam|Alex Kingston|Sebastian Harcombe|Richard Clifford|David Ryall|Stephen Boxer|Annabel Mullion,Christopher Hampton,121.0,,writer|gay|rape|f rated
57792,Nadine Labaki|Yasmine Al Massri|Joanna Moukarzel|Gisèle Aouad|Adel Karam|Sihame Haddad|Aziza Semaan|Fatmeh Safa|Dimitri Staneofski|Fadia Stella|Ismaïl Antar|Cinderella Al Hajj|Daed Al Khoury|Farida Saleba|Jocelyne El Khoury,Nadine Labaki,95.0,"EUR1,300,000",caramel|f rated|woman|police
86858,,,,,
7720,,,,,
31049,,,,,
8699,Tichina Arnold|James Avery|Jenica Bergere|Barrington Bignall|Penny Bae Bridges|Meghan Brown|Wren T. Brown|LeVar Burton|Michael Cavanaugh|Jonas Chaka|Marcia Cross|Lisa Marie Russell|Sarah Fearon|Markus Flanagan|Francheska Galloway-Davis,Reggie Rock Bythewood,107.0,"$850,000",african american|suicide|institutional discrimination|network executive
41499,,,,,
125397,,,,,
118258,Sanjeev Bhaskar|Steve Morphew|Steve Jones|Jamie Sives|Sendhil Ramamurthy|Mark Addy|Shabana Azmi|Goldy Notay|Sacha Shilov|Teghvir Gujral|Harry Rance|Ray Panthaki|Jack Gordon|Shaheen Khan|Lalita Ahmed,Gurinder Chadha,100.0,"$10,000,000",murder|indian|police|f rated
102058,Fred Tatasciore|Matthew Wolf|Graham McTavish|Grey Griffin|Kari Wahlgren|Bryce Johnson|Janyse Jaud|Jay Brazeau|Jonathan Holmes|Paul Dobson|Michael Adamthwaite|French Tickner|Nicole Oliver|Qayam Devji|Scott McNeil,Frank Paur,82.0,,marvel comics|the incredible hulk character|bruce banner character|anthology
129980,,,,,
4632,,,,,
97752,Tom Hanks|Halle Berry|Jim Broadbent|Hugo Weaving|Jim Sturgess|Doona Bae|Ben Whishaw|Keith David|James D'Arcy|Xun Zhou|David Gyasi|Susan Sarandon|Hugh Grant|Robert Fyfe|Martin Wuttke,Lana Wachowski,172.0,"$102,000,000",future|reincarnation|clone|nonlinear timeline
779,John Plumpis|Janel Moloney|Yvonne Zima|Christine Ebersole|Kellen Fink|Karen Allen|Kale Browne|Michael Tucker|Alexandra Theriault|Kimberly Paige|Jim Jansen|Sean Bolvin|Kenneth Flores|Joette Hayward|Mary Martin,Winnie Holzman,113.0,"$1,000,000",alcoholic father|architect|brief encounter|growing up
103055,Robert De Niro|Katherine Heigl|Diane Keaton|Amanda Seyfried|Topher Grace|Susan Sarandon|Robin Williams|Ben Barnes|Christine Ebersole|David Rasche|Patricia Rae|Ana Ayora|Kyle Bornheimer|Megan Ketch|Christa Campbell,Justin Zackham,,"$35,000,000",wedding|divorce|family relationships|farce
